title,release_date,budget,revenue,vote_count,vote_average,runtime,id,genre_Action,genre_Adventure,genre_Animation,genre_Comedy,genre_Crime,genre_Documentary,genre_Drama,genre_Family,genre_Fantasy,genre_History,genre_Horror,genre_Music,genre_Mystery,genre_Romance,genre_Science Fiction,genre_TV Movie,genre_Thriller,genre_War,genre_Western
Bel Air,2000-03-01,0,0,0,0.0,110,640652,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The Ten Commandments of Creativity,2000-02-01,0,0,0,0.0,131,639620,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hand to Mouth,2000-01-01,0,0,0,0.0,6,639084,,,,,,,,,,,,,,,,,,,
Calendar Girl,2000-01-01,0,0,0,0.0,3,639082,,,,,,,,,,,,,,,,,,,
For Abramovic Love Cocteau,2000-01-01,0,0,0,0.0,4,639081,,,,,,,,,,,,,,,,,,,
Falling At 1120 Feet Above Sea Level,2000-01-01,0,0,0,0.0,2,638875,,,,,,,,,,,,,,,,,,,
Losing Ground,2000-01-01,0,0,0,0.0,6,638870,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Death of Game,2000-01-01,0,0,0,0.0,2,638864,,,,,,,,,,,,,,,,,,,
The Name of the Night,2000-01-01,0,0,0,0.0,35,638376,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Play with Strangers,2000-06-06,0,0,0,0.0,91,638359,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trooper Clerks: The Animated One-Shot,2000-01-01,0,0,0,0.0,10,638139,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Melts Into Air,2000-04-01,0,0,0,0.0,3,634488,,,,,,,,,,,,,,,,,,,
All That's Solid,2000-04-01,0,0,0,0.0,3,634487,,,,,,,,,,,,,,,,,,,
Light Lick: Az Sent (Amazing Grace),2000-01-01,0,0,0,0.0,3,634386,,,,,,,,,,,,,,,,,,,
The Fantasia Legacy: Fantasia Continued,2000-11-14,0,0,0,0.0,49,633796,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jallad No. 1,2000-12-22,0,0,0,0.0,0,633552,,,,,,,,,,,,,,,,,,,
Bus Rider's Union,2000-10-01,0,0,0,0.0,87,632800,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Miles Apart,2000-06-15,0,0,0,0.0,116,632682,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sworn Revenge,2000-07-22,0,0,0,0.0,90,631416,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The Goggles,2000-10-17,0,0,0,0.0,34,630160,,,,,,,,,,,,,,,,,,,
i was a strong man until i left home,2000-01-01,0,0,0,0.0,27,628512,,,,,,,,,,,,,,,,,,,
Notes on Jonas Mekas,2000-01-01,0,0,0,0.0,26,624849,,,,,,,,,,,,,,,,,,,
Knights of Justice,2000-07-04,0,0,0,0.0,38,623747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Slow Death,2000-01-01,0,0,0,0.0,16,623590,,,,,,,,,,,,,,,,,,,
Vodka: A Russian Fairytale,2000-01-01,0,0,0,0.0,0,623007,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Metropolitan Monologues,2000-01-01,0,0,0,0.0,45,622580,,,,,,,,,,,,,,,,,,,
WAIT,2000-08-10,0,0,0,0.0,8,622243,,,,,,,,,,,,,,,,,,,
Urban Mythology,2000-01-01,0,0,0,0.0,109,621604,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
For Man Must Work or The End of Work,2000-01-01,0,0,0,0.0,52,620872,,,,,,,,,,,,,,,,,,,
Jim Cornette Shoot Interview,2000-11-06,0,0,0,0.0,268,620786,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Frame by Frame: The Invisible Art of Production Designer Carol Spier,2000-05-08,0,0,0,0.0,54,620496,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GraviDance,2000-04-07,0,0,0,0.0,25,619876,,,,,,,,,,,,,,,,,,,
الكلام في الممنوع,2000-03-15,0,0,0,0.0,141,619851,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
I Knew You Were Sad,2000-01-29,0,0,0,0.0,3,619744,,,,,,,,,,,,,,,,,,,
"Behind the Screens, Hollywood Goes Hypercommercial",2000-01-01,0,0,0,0.0,37,619567,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Doon School Chronicles,2000-01-01,0,0,0,0.0,140,618812,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rasikapriya,2000-01-01,0,0,0,0.0,30,617029,,,,,,,,,,,,,,,,,,,
Strong Women,2000-01-01,0,0,0,0.0,15,615868,,,,,,,,,,,,,,,,,,,
"Lebanon, Message From A Holy Land",2000-01-01,0,0,0,0.0,36,615641,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Frankly Caroline,2000-01-01,0,0,0,0.0,9,614723,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The Tom Green Cancer Special,2000-05-23,0,0,0,0.0,43,614130,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Playing with Fire,2000-01-01,0,0,0,0.0,88,613897,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
Tri brata,2000-12-14,0,0,0,0.0,80,612886,,,,,,,,,,,,,,,,,,,
City Paradise,2000-01-01,0,0,0,0.0,90,612854,,,,,,,,,,,,,,,,,,,
Telegram,2000-01-01,0,0,0,0.0,82,612813,,,,,,,,,,,,,,,,,,,
"Good Grief, Charlie Brown: A Tribute to Charles Schulz",2000-02-11,0,0,0,0.0,32,611113,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Winter Feuer,2000-06-13,0,0,0,0.0,3,610812,,,,,,,,,,,,,,,,,,,
Angel Dust,2000-01-01,0,0,0,0.0,42,609069,,,,,,,,,,,,,,,,,,,
Sports Illustrated: Swimsuit 1997,2000-09-05,0,0,0,0.0,105,607977,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The Chemical Generation,2000-05-27,0,0,0,0.0,50,607801,,,,,,,,,,,,,,,,,,,
Firestation,2000-01-01,0,0,0,0.0,28,607258,,,,,,,,,,,,,,,,,,,
Prowler,2000-05-06,0,0,0,0.0,3,607025,,,,,,,,,,,,,,,,,,,
Terminal: Paradise,2000-10-19,0,0,0,0.0,7,606702,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Apostles of Civilised Vice,2000-06-23,0,0,0,0.0,104,606686,,,,,,,,,,,,,,,,,,,
Singing,2000-10-10,0,0,0,0.0,78,605969,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The Modern Antiquarian,2000-06-24,0,0,0,0.0,55,605537,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Linear Tracking,2000-05-08,0,0,0,0.0,12,605415,,,,,,,,,,,,,,,,,,,
Scream For Christmas,2000-01-01,7000,0,0,0.0,80,604889,,,,,,,,,,,,,,,,,,,
American High,2000-08-02,0,0,0,0.0,308,604641,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Music Might Have Deceived Us,2000-01-01,0,0,0,0.0,6,604001,,,,,,,,,,,,,,,,,,,
100 Years of Terror: A Legacy of Violence,2000-04-24,0,0,0,0.0,47,602024,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OJ: The Untold Story,2000-10-01,0,0,0,0.0,70,601407,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ghost Bird: The Life and Art of Judith Deim,2000-03-01,0,0,0,0.0,54,600627,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Automatic Writing,2000-01-01,0,0,0,0.0,8,599245,,,,,,,,,,,,,,,,,,,
Revisiting 'Fail-Safe',2000-10-31,0,0,0,0.0,16,598399,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Could Be Worse!,2000-01-22,0,0,0,0.0,90,598154,,,,,,,,,,,,,,,,,,,
Scratch,2000-01-01,0,0,0,0.0,2,597930,,,,,,,,,,,,,,,,,,,
Cloud Cover,2000-04-04,0,0,0,0.0,6,597041,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Confessions of a Headhunter,2000-01-01,0,0,0,0.0,35,596987,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
An All-Star Tribute to Joni Mitchell,2000-04-16,0,0,0,0.0,92,596144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Muktikara,2000-01-01,0,0,0,0.0,12,595921,,,,,,,,,,,,,,,,,,,
Life Without Death,2000-03-26,0,0,0,0.0,82,594898,,,,,,,,,,,,,,,,,,,
Steely Dan: Live at Pine Knob Theatre,2000-06-25,0,0,0,0.0,0,594550,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The Honour of the Crown,2000-01-01,0,0,0,0.0,48,592914,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Vincent: The Junkie Chronicles,2000-01-04,0,0,0,0.0,10,591730,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cães Raivosos,2000-03-09,0,0,0,0.0,69,591656,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Engram Sepals,2000-02-01,0,0,0,0.0,6,589389,,,,,,,,,,,,,,,,,,,
The Gambler,2000-12-01,0,0,0,0.0,150,589338,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The Many Faces of Madness,2000-01-05,0,0,0,0.0,19,588129,,,,,,,,,,,,,,,,,,,
The Drowning Room,2000-01-20,0,0,0,0.0,10,587466,,,,,,,,,,,,,,,,,,,
The Misadventures of Pussy Boy: First Love,2000-01-01,0,0,0,0.0,5,587444,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Easter,2000-08-30,0,0,0,0.0,31,587434,,,,,,,,,,,,,,,,,,,
City Opera,2000-01-01,0,0,0,0.0,6,585776,,,,,,,,,,,,,,,,,,,
Mike Leigh: The Conversation,2000-04-23,0,0,0,0.0,37,584787,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Baker 2G,2000-01-01,0,0,0,0.0,63,584321,,,,,,,,,,,,,,,,,,,
Micromoth,2000-01-01,0,0,0,0.0,6,584243,,,,,,,,,,,,,,,,,,,
Sheik Attack,2000-01-01,0,0,0,0.0,16,583884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Stalked,2000-08-15,0,0,0,0.0,93,583185,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Native,2000-06-20,0,0,0,0.0,10,581979,,,,,,,,,,,,,,,,,,,
Hollywood at Your Feet: The Story of the Chinese Theatre Footprints,2000-01-01,0,0,0,0.0,53,581617,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Visiting Budd Boetticher,2000-01-01,0,0,0,0.0,37,581287,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Requiem for a Manual Typewriter,2000-02-09,0,0,0,0.0,15,581161,,,,,,,,,,,,,,,,,,,
The Morphology of Desire,2000-01-01,0,0,0,0.0,5,581057,,,,,,,,,,,,,,,,,,,
Christmas at River Cottage,2000-01-14,0,0,0,0.0,0,580285,,,,,,,,,,,,,,,,,,,
Karnaza,2000-01-01,0,0,0,0.0,0,580264,,,,,,,,,,,,,,,,,,,
I Dream About You All the Time,2000-02-06,0,0,0,0.0,5,580020,,,,,,,,,,,,,,,,,,,
Muffin,2000-01-01,0,0,0,0.0,6,578897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Crying,2000-01-01,0,0,0,0.0,4,578893,,,,,,,,,,,,,,,,,,,
Aldébaran,2000-01-06,0,0,0,0.0,10,578832,,,,,,,,,,,,,,,,,,,
Silver Rockets/Kool Things: 20 Years of Sonic Youth,2000-01-01,0,0,0,0.0,55,578709,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Who Owns the Past?,2000-11-15,0,0,0,0.0,56,578208,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
I Sold My Cadillac to Diana Dors: The Edmundo Ros Story,2000-10-15,0,0,0,0.0,60,575811,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Napoleon's Obsession: The Quest for Egypt,2000-04-23,0,0,0,0.0,43,575721,,,,,,,,,,,,,,,,,,,
The Lost Mummy of Imhotep,2000-07-01,0,0,0,0.0,50,575714,,,,,,,,,,,,,,,,,,,
Blink-182 and the LA Punk Scene,2000-07-18,0,0,0,0.0,47,575027,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The Tale of The Three Bears,2000-01-01,0,0,0,0.0,60,574057,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Judy's Time,2000-03-13,0,0,0,0.0,40,572720,,,,,,,,,,,,,,,,,,,
Lachrymae,2000-01-01,0,0,0,0.0,3,571402,,,,,,,,,,,,,,,,,,,
Looking at Forest of Bliss,2000-05-13,0,0,0,0.0,109,570747,,,,,,,,,,,,,,,,,,,
Ek Stree: A Hot Woman,2000-12-25,0,0,0,0.0,126,570653,,,,,,,,,,,,,,,,,,,
The Last Ten Minutes of Existence,2000-01-05,0,0,0,0.0,11,570527,,,,,,,,,,,,,,,,,,,
The Goodman Family - Fortress of Love,2000-12-20,0,0,0,0.0,46,568652,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Aakhri Dacait,2000-11-10,0,0,0,0.0,0,568492,,,,,,,,,,,,,,,,,,,
Kurt Carr & the Kurt Carr Singers: Awesome Wonder,2000-09-19,0,0,0,0.0,0,568489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The Manipulators,2000-01-01,0,0,0,0.0,3,567930,,,,,,,,,,,,,,,,,,,
Vampires of Sorority Row Part II,2000-01-01,0,0,0,0.0,0,567235,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mondialito,2000-08-30,0,0,0,0.0,100,566948,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tales from Genesis Space,2000-04-23,1000,0,0,0.0,44,566339,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
The Unforgettable Kenny Everett,2000-03-31,0,0,0,0.0,30,566030,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
From Where I Sit,2000-01-01,0,0,0,0.0,90,565490,,,,,,,,,,,,,,,,,,,
Self Storage,2000-12-29,0,0,0,0.0,32,564461,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The Game,2000-09-01,0,0,0,0.0,44,563636,,,,,,,,,,,,,,,,,,,
Via Dolorosa,2000-01-15,0,0,0,0.0,99,560627,,,,,,,,,,,,,,,,,,,
A Sign From God,2000-10-20,0,0,0,0.0,80,560606,,,,,,,,,,,,,,,,,,,
Romantics & Realists: Whistler,2000-01-01,0,0,0,0.0,50,560078,,,,,,,,,,,,,,,,,,,
Romantics & Realists: Rossetti,2000-01-01,0,0,0,0.0,50,560075,,,,,,,,,,,,,,,,,,,
Romantics & Realists: Courbet,2000-01-01,0,0,0,0.0,50,560071,,,,,,,,,,,,,,,,,,,
Romantics & Realists: Delacroix,2000-01-01,0,0,0,0.0,50,560070,,,,,,,,,,,,,,,,,,,
Romantics & Realists: Friedrich,2000-01-01,0,0,0,0.0,50,560068,,,,,,,,,,,,,,,,,,,
Romantics & Realists: Goya,2000-01-01,0,0,0,0.0,50,560065,,,,,,,,,,,,,,,,,,,
The Dutch Masters: Vermeer,2000-01-01,0,0,0,0.0,50,560041,,,,,,,,,,,,,,,,,,,
The Dutch Masters: Rembrandt,2000-01-01,0,0,0,0.0,50,560039,,,,,,,,,,,,,,,,,,,
The Dutch Masters: Rubens,2000-01-01,0,0,0,0.0,50,560037,,,,,,,,,,,,,,,,,,,
The Dutch Masters: Bosch,2000-01-01,0,0,0,0.0,50,560035,,,,,,,,,,,,,,,,,,,
Nutcracker,2000-10-31,0,0,0,0.0,0,559956,,,,,,,,,,,,,,,,,,,
Ohh Nooo!!! Mr. Bill's Classics!,2000-12-12,0,0,0,0.0,90,559396,,,,,,,,,,,,,,,,,,,
Serse,2000-01-01,0,0,0,0.0,0,559342,,,,,,,,,,,,,,,,,,,
Spuk im Reich der Schatten,2000-03-23,0,0,0,0.0,89,559134,,,,,,,,,,,,,,,,,,,
Black Light Dreams: The 25 Years of the Famous People Players,2000-01-01,0,0,0,0.0,49,558687,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The Tom Green Show: Uncensored,2000-08-15,0,0,0,0.0,65,557446,,,,,,,,,,,,,,,,,,,
Major League Baseball: All Century Team,2000-10-10,0,0,0,0.0,70,557134,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Old Western Movie,2000-10-10,0,0,0,0.0,4,555445,,,,,,,,,,,,,,,,,,,
Power Into Art: The Battle for the New Tate Gallery,2000-04-01,0,0,0,0.0,188,554208,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The Shape of the Gaze,2000-01-01,0,0,0,0.0,7,554092,,,,,,,,,,,,,,,,,,,
Da Capo: Variations on a Train with Anna,2000-01-01,0,0,0,0.0,9,553930,,,,,,,,,,,,,,,,,,,
The Sunshine,2000-01-01,0,0,0,0.0,30,552699,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Millennium Mets - The Story Of The 2000 National League Champions,2000-12-05,0,0,0,0.0,0,551820,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sex Has a Price Tag 2000,2000-01-01,0,0,0,0.0,60,551124,,,,,,,,,,,,,,,,,,,
Space Patrol,2000-07-13,100,0,0,0.0,19,550739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Between the Moon and Montevideo,2000-07-13,0,0,0,0.0,111,550657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Crime Scene Cleaners,2000-04-07,500,0,0,0.0,45,550481,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The Book That Wrote Itself,2000-08-08,0,0,0,0.0,71,550449,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jimi and Sly: The Skin I'm In,2000-07-01,0,0,0,0.0,61,550105,,,,,,,,,,,,,,,,,,,
The Test,2000-03-24,0,0,0,0.0,28,549793,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The Forgotten Americans,2000-03-17,0,0,0,0.0,58,549706,,,,,,,,,,,,,,,,,,,
Dance,2000-01-01,0,0,0,0.0,7,547833,,,,,,,,,,,,,,,,,,,
The Scrambled States of America,2000-07-01,0,0,0,0.0,17,546031,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The Invention of Dr. Morel,2000-03-16,0,0,0,0.0,23,545649,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
"Thunder - In, Out, Put The Kettle On",2000-05-01,0,0,0,0.0,50,545531,,,,,,,,,,,,,,,,,,,
Sparks - Live in London,2000-01-01,0,0,0,0.0,93,544831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
How Much is a Million?,2000-07-01,0,0,0,0.0,9,544641,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Manifest Destiny,2000-12-15,0,0,0,0.0,12,543623,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Didam,2000-01-01,0,0,0,0.0,11,543399,,,,,,,,,,,,,,,,,,,
In Her Eyes,2000-08-01,0,0,0,0.0,3,543359,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pete's a Pizza,2000-01-05,0,0,0,0.0,6,542999,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The Well-Tuned Piano In The Magenta Lights,2000-01-01,0,0,0,0.0,401,542759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Unterwerk,2000-01-01,0,0,0,0.0,2,537780,,,,,,,,,,,,,,,,,,,
rewind,2000-01-01,0,0,0,0.0,5,537777,,,,,,,,,,,,,,,,,,,
_relifted,2000-01-01,0,0,0,0.0,7,537774,,,,,,,,,,,,,,,,,,,
notdef./version one,2000-01-01,0,0,0,0.0,4,537773,,,,,,,,,,,,,,,,,,,
Los Alamos,2000-09-01,0,0,0,0.0,0,537483,,,,,,,,,,,,,,,,,,,
Flying Over Mother,2000-04-04,0,0,0,0.0,9,536302,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hollywood Remembers - Hollywoods Greatest Screen Legends,2000-01-01,0,0,0,0.0,1273,535892,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Search for the Submarine I-52,2000-02-15,0,0,0,0.0,57,534262,,,,,,,,,,,,,,,,,,,
"Bollywood, the indian dream",2000-01-01,0,0,0,0.0,53,533373,,,,,,,,,,,,,,,,,,,
Space Kid,2000-03-24,0,0,0,0.0,51,533030,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
